Type,Latitude,Longitude,Gender,Age range,Self-defined ethnicity,Officer-defined ethnicity,Outcome,Removal of more than just outer clothing,Road name,postcode,Postal code,Time difference
1,51.511749,-0.108018,1,1,14,3,1,0,Temple Avenue,"Tempio Bar & Restaurant, 5-9, Temple Avenue, Blackfriars, City of London, Greater London, England, EC4Y 0HP, United Kingdom",EC4Y 0HP,22.0
1,51.511749,-0.108018,1,1,14,3,1,0,Temple Avenue,"Tempio Bar & Restaurant, 5-9, Temple Avenue, Blackfriars, City of London, Greater London, England, EC4Y 0HP, United Kingdom",EC4Y 0HP,0.0
0,51.51972,-0.099933,1,3,13,1,1,0,Lindsey Street,"Kaleidoscope, 4, Lindsey Street, West Smithfield, London Borough of Islington, City of London, Greater London, England, EC1A 9HP, United Kingdom",EC1A 9HP,95.0
0,51.51972,-0.099933,1,3,13,1,1,0,Lindsey Street,"Kaleidoscope, 4, Lindsey Street, West Smithfield, London Borough of Islington, City of London, Greater London, England, EC1A 9HP, United Kingdom",EC1A 9HP,0.0
1,51.516386,-0.108965,0,2,3,0,4,0,New Fetter Lane,"Bird & Bird, 12, New Fetter Lane, Blackfriars, City of London, Greater London, England, EC4A 1JP, United Kingdom",EC4A 1JP,118.0
1,51.516386,-0.108965,0,2,3,0,4,0,New Fetter Lane,"Bird & Bird, 12, New Fetter Lane, Blackfriars, City of London, Greater London, England, EC4A 1JP, United Kingdom",EC4A 1JP,0.0
0,51.513928,-0.108231,1,2,14,3,0,1,Pleydell Street,"Pleydell House, 3, Pleydell Street, Blackfriars, City of London, Greater London, England, EC4Y 8AY, United Kingdom",EC4Y 8AY,25.0
0,51.513928,-0.108231,1,2,14,3,0,1,Pleydell Street,"Pleydell House, 3, Pleydell Street, Blackfriars, City of London, Greater London, England, EC4Y 8AY, United Kingdom",EC4Y 8AY,0.0
1,51.517576,-0.079786,1,1,13,3,3,0,Bishopsgate,"Bishopsgate Police Station, 182, Bishopsgate, City of London, Greater London, England, EC2M 4NP, United Kingdom",EC2M 4NP,41.0
1,51.517576,-0.079786,1,1,13,3,3,0,Bishopsgate,"Bishopsgate Police Station, 182, Bishopsgate, City of London, Greater London, England, EC2M 4NP, United Kingdom",EC2M 4NP,0.0
1,51.514158,-0.100179,1,1,15,3,4,0,Bishop's Court,"Angel's Wings, Bishop's Court, West Smithfield, City of London, Greater London, England, EC4M 7BQ, United Kingdom",EC4M 7BQ,7.0
1,51.514158,-0.100179,1,1,15,3,4,0,Bishop's Court,"Angel's Wings, Bishop's Court, West Smithfield, City of London, Greater London, England, EC4M 7BQ, United Kingdom",EC4M 7BQ,0.0
0,51.508066,-0.08778,1,3,13,3,1,0,King William Street,"London Bridge, King William Street, Cornhill, City of London, Greater London, England, EC4R 9AN, United Kingdom",EC4R 9AN,4.0
0,51.508066,-0.08778,1,3,13,3,1,0,King William Street,"London Bridge, King William Street, Cornhill, City of London, Greater London, England, EC4R 9AN, United Kingdom",EC4R 9AN,0.0
0,51.516386,-0.108965,1,2,8,0,1,0,New Fetter Lane,"Bird & Bird, 12, New Fetter Lane, Blackfriars, City of London, Greater London, England, EC4A 1JP, United Kingdom",EC4A 1JP,17.0
0,51.516386,-0.108965,1,2,8,0,1,0,New Fetter Lane,"Bird & Bird, 12, New Fetter Lane, Blackfriars, City of London, Greater London, England, EC4A 1JP, United Kingdom",EC4A 1JP,0.0
0,51.517231,-0.079613,1,1,13,0,1,0,New Street,"3, New Street, Bishopsgate, City of London, Greater London, England, EC2M 4TR, United Kingdom",EC2M 4TR,6.0
0,51.517231,-0.079613,1,1,13,0,1,0,New Street,"3, New Street, Bishopsgate, City of London, Greater London, England, EC2M 4TR, United Kingdom",EC2M 4TR,0.0
0,51.516347,-0.104887,1,2,6,1,0,0,Farringdon Street,"Farringdon Street, West Smithfield, City of London, Greater London, England, EC1A 2BP, United Kingdom",EC1A 2BP,13.0
0,51.516347,-0.104887,1,2,6,1,0,0,Farringdon Street,"Farringdon Street, West Smithfield, City of London, Greater London, England, EC1A 2BP, United Kingdom",EC1A 2BP,0.0
1,51.516814,-0.08162,1,2,15,3,6,0,Alderman's Walk,"St Botolph-without-Bishopsgate, Alderman's Walk, Bishopsgate, City of London, Greater London, England, EC2M 3TL, United Kingdom",EC2M 3TL,86.0
1,51.516814,-0.08162,1,2,15,3,6,0,Alderman's Walk,"St Botolph-without-Bishopsgate, Alderman's Walk, Bishopsgate, City of London, Greater London, England, EC2M 3TL, United Kingdom",EC2M 3TL,0.0
1,51.513114,-0.086272,1,1,5,1,4,0,Birchin Lane,"Number 25, 25, Birchin Lane, Cornhill, City of London, Greater London, England, EC3V 9DJ, United Kingdom",EC3V 9DJ,54.0
1,51.513114,-0.086272,1,1,5,1,4,0,Birchin Lane,"Number 25, 25, Birchin Lane, Cornhill, City of London, Greater London, England, EC3V 9DJ, United Kingdom",EC3V 9DJ,0.0
1,51.516386,-0.108965,1,2,5,1,1,0,New Fetter Lane,"Bird & Bird, 12, New Fetter Lane, Blackfriars, City of London, Greater London, England, EC4A 1JP, United Kingdom",EC4A 1JP,8.0
1,51.516386,-0.108965,1,2,5,1,1,0,New Fetter Lane,"Bird & Bird, 12, New Fetter Lane, Blackfriars, City of London, Greater London, England, EC4A 1JP, United Kingdom",EC4A 1JP,0.0
0,51.513114,-0.086272,1,2,1,0,1,0,Birchin Lane,"Number 25, 25, Birchin Lane, Cornhill, City of London, Greater London, England, EC3V 9DJ, United Kingdom",EC3V 9DJ,10.0
0,51.513114,-0.086272,1,2,1,0,1,0,Birchin Lane,"Number 25, 25, Birchin Lane, Cornhill, City of London, Greater London, England, EC3V 9DJ, United Kingdom",EC3V 9DJ,0.0
0,51.516497,-0.094115,1,3,14,3,1,0,,"Cheap, City of London, Greater London, England, EC2V 7AF, United Kingdom",EC2V 7AF,73.0
0,51.516497,-0.094115,1,3,14,3,1,0,,"Cheap, City of London, Greater London, England, EC2V 7AF, United Kingdom",EC2V 7AF,0.0
0,51.516497,-0.094115,1,2,14,3,1,0,,"Cheap, City of London, Greater London, England, EC2V 7AF, United Kingdom",EC2V 7AF,1.0
0,51.516497,-0.094115,1,2,14,3,1,0,,"Cheap, City of London, Greater London, England, EC2V 7AF, United Kingdom",EC2V 7AF,0.0
1,51.512135,-0.078127,1,2,3,0,4,0,Lloyd's Avenue,"6, Lloyd's Avenue, Aldgate, City of London, Greater London, England, EC3N 3AX, United Kingdom",EC3N 3AX,3.0
1,51.512135,-0.078127,1,2,3,0,4,0,Lloyd's Avenue,"6, Lloyd's Avenue, Aldgate, City of London, Greater London, England, EC3N 3AX, United Kingdom",EC3N 3AX,0.0
0,51.518433,-0.078856,1,3,13,3,1,0,Artillery Lane,"11, Artillery Lane, Bishopsgate, City of London, Greater London, England, EC2M 4QB, United Kingdom",EC2M 4QB,2.0
0,51.518433,-0.078856,1,3,13,3,1,0,Artillery Lane,"11, Artillery Lane, Bishopsgate, City of London, Greater London, England, EC2M 4QB, United Kingdom",EC2M 4QB,0.0
0,51.510182,-0.092865,1,2,15,3,4,0,Queen Street Place,"Thames Exchange, 72, Queen Street Place, Vintry, City of London, Greater London, England, EC4R 1AG, United Kingdom",EC4R 1AG,24.0
0,51.510182,-0.092865,1,2,15,3,4,0,Queen Street Place,"Thames Exchange, 72, Queen Street Place, Vintry, City of London, Greater London, England, EC4R 1AG, United Kingdom",EC4R 1AG,0.0
0,51.510182,-0.092865,1,2,15,3,4,0,Queen Street Place,"Thames Exchange, 72, Queen Street Place, Vintry, City of London, Greater London, England, EC4R 1AG, United Kingdom",EC4R 1AG,1.0
0,51.510182,-0.092865,1,2,15,3,4,0,Queen Street Place,"Thames Exchange, 72, Queen Street Place, Vintry, City of London, Greater London, England, EC4R 1AG, United Kingdom",EC4R 1AG,0.0
0,51.523053,-0.108631,1,1,13,3,1,0,Ray Street,"Experis, 5, Ray Street, Little Italy, Clerkenwell, London Borough of Islington, London, Greater London, England, EC1R 3DR, United Kingdom",EC1R 3DR,29.0
1,51.515033,-0.07825,0,2,15,3,4,0,Houndsditch,"37, Houndsditch, Aldgate, City of London, Greater London, England, EC3A 7DB, United Kingdom",EC3A 7DB,27.0
0,51.51265,-0.101452,1,1,13,2,0,0,St Andrew's Hill,"The Cockpit, 7, St Andrew's Hill, Blackfriars, City of London, Greater London, England, EC4V 5BY, United Kingdom",EC4V 5BY,49.0
1,51.51265,-0.101452,0,1,13,0,0,0,St Andrew's Hill,"The Cockpit, 7, St Andrew's Hill, Blackfriars, City of London, Greater London, England, EC4V 5BY, United Kingdom",EC4V 5BY,8.0
0,51.516966,-0.1059,1,1,15,2,0,0,Plumtree Court,"The Plumtree, 54, Plumtree Court, West Smithfield, City of London, Greater London, England, EC4A 3BL, United Kingdom",EC4A 3BL,11.0
1,51.520985,-0.078749,1,2,0,0,0,0,Norton Folgate,"Bishopsgate Court, Norton Folgate, Spitalfields, Whitechapel, London Borough of Tower Hamlets, London, Greater London, England, E1 6DB, United Kingdom",E1 6DB,25.0
0,51.515196,-0.071772,1,2,15,3,1,0,Whitechapel High Street,"Whitechapel High Street, East Smithfield, Whitechapel, London Borough of Tower Hamlets, London, Greater London, England, E1 8FA, United Kingdom",E1 8FA,9.0
0,51.516814,-0.08162,1,3,15,3,1,0,Alderman's Walk,"St Botolph-without-Bishopsgate, Alderman's Walk, Bishopsgate, City of London, Greater London, England, EC2M 3TL, United Kingdom",EC2M 3TL,1.0
0,51.520985,-0.078749,1,2,15,3,1,0,Norton Folgate,"Bishopsgate Court, Norton Folgate, Spitalfields, Whitechapel, London Borough of Tower Hamlets, London, Greater London, England, E1 6DB, United Kingdom",E1 6DB,31.0
0,51.525655,-0.090517,1,2,14,3,1,0,Old Street,"Co-op Food, 185, Old Street, Saint Luke's, Finsbury, London Borough of Islington, London, Greater London, England, EC1V 9NP, United Kingdom",EC1V 9NP,9.0
1,51.516814,-0.08162,1,2,5,1,1,0,Alderman's Walk,"St Botolph-without-Bishopsgate, Alderman's Walk, Bishopsgate, City of London, Greater London, England, EC2M 3TL, United Kingdom",EC2M 3TL,39.0
0,51.515728,-0.078393,1,1,14,3,1,1,Houndsditch,"Cutlers Court, 115, Houndsditch, Bishopsgate, City of London, Greater London, England, EC3A 7BT, United Kingdom",EC3A 7BT,32.0
0,51.510651,-0.080322,1,3,3,0,1,0,Mark Lane,"Corn Exchange, 55, Mark Lane, Bishopsgate, City of London, Greater London, England, EC3R 7NE, United Kingdom",EC3R 7NE,68.0
0,51.506338,-0.088227,1,1,13,1,1,0,Marshalsea Road,"Roman Southwark, Marshalsea Road, Bankside, The Borough, London Borough of Southwark, London, Greater London, England, SE1 1UN, United Kingdom",SE1 1UN,53.0
1,51.51868,-0.085173,1,2,0,0,4,0,Eldon Street,"Costa, 9, Eldon Street, Bishopsgate, City of London, Greater London, England, EC2M 7LS, United Kingdom",EC2M 7LS,35.0
1,51.515031,-0.100748,1,0,6,1,1,0,Warwick Lane,"Warwick Court, Warwick Lane, West Smithfield, City of London, Greater London, England, EC4M 7BY, United Kingdom",EC4M 7BY,54.0
1,51.515621,-0.085086,1,3,15,3,0,0,Austin Friars Square,"Austin Friars Square, Cornhill, City of London, Greater London, England, EC2N 2HA, United Kingdom",EC2N 2HA,7.0
1,51.509344,-0.080665,1,1,15,3,4,0,Byward Street,"Byward Street, Cornhill, City of London, Greater London, England, EC3R 5AT, United Kingdom",EC3R 5AT,31.0
1,51.520678,-0.080318,1,1,5,1,2,1,Broadgate Plaza,"Hill Dickinson, Broadgate Plaza, Bishopsgate, City of London, Greater London, England, EC2A 2ES, United Kingdom",EC2A 2ES,49.0
1,51.51868,-0.085173,1,2,11,1,1,0,Eldon Street,"Costa, 9, Eldon Street, Bishopsgate, City of London, Greater London, England, EC2M 7LS, United Kingdom",EC2M 7LS,19.0
0,51.515033,-0.07825,1,2,13,0,0,0,Houndsditch,"37, Houndsditch, Aldgate, City of London, Greater London, England, EC3A 7DB, United Kingdom",EC3A 7DB,4.0
1,51.515033,-0.07825,1,2,13,1,0,0,Houndsditch,"37, Houndsditch, Aldgate, City of London, Greater London, England, EC3A 7DB, United Kingdom",EC3A 7DB,6.0
1,51.513447,-0.093493,1,1,13,0,0,0,Bow Churchyard,"Bow Wine Vaults, 10, Bow Churchyard, Cheap, City of London, Greater London, England, EC4M 9DQ, United Kingdom",EC4M 9DQ,58.0
0,51.512598,-0.084967,0,2,13,3,1,0,Gracechurch Street,"20, Gracechurch Street, Cornhill, City of London, Greater London, England, EC3V 0BG, United Kingdom",EC3V 0BG,62.0
0,51.514158,-0.100179,1,1,14,3,1,0,Bishop's Court,"Angel's Wings, Bishop's Court, West Smithfield, City of London, Greater London, England, EC4M 7BQ, United Kingdom",EC4M 7BQ,10.0
1,51.517785,-0.079907,1,1,5,1,4,0,Victoria Avenue,"Liverpool Street Station, Victoria Avenue, Bishopsgate, City of London, Greater London, England, EC2M 4NS, United Kingdom",EC2M 4NS,18.0
1,51.517656,-0.077563,1,4,13,3,0,0,Sandy's Row,"La Tagliata, 11, Sandy's Row, Bishopsgate, City of London, Greater London, England, E1 7HW, United Kingdom",E1 7HW,5.0
1,51.515894,-0.075922,1,3,1,0,0,0,Middlesex Street,"Bottega Sicula, 54, Middlesex Street, Aldgate, City of London, Greater London, England, E1 7EZ, United Kingdom",E1 7EZ,7.0
1,51.515894,-0.075922,1,3,13,0,0,0,Middlesex Street,"Bottega Sicula, 54, Middlesex Street, Aldgate, City of London, Greater London, England, E1 7EZ, United Kingdom",E1 7EZ,1.0
1,51.517785,-0.079907,1,3,13,3,0,0,Victoria Avenue,"Liverpool Street Station, Victoria Avenue, Bishopsgate, City of London, Greater London, England, EC2M 4NS, United Kingdom",EC2M 4NS,45.0
1,51.514627,-0.072156,1,2,13,1,4,0,Leman Street,"Aldgate Tower, 2, Leman Street, East Smithfield, Whitechapel, London Borough of Tower Hamlets, London, Greater London, England, E1 8FA, United Kingdom",E1 8FA,70.0
1,51.513813,-0.073531,1,4,17,4,4,0,Mansell Street,"78, Mansell Street, East Smithfield, Whitechapel, London Borough of Tower Hamlets, London, Greater London, England, E1 8AA, United Kingdom",E1 8AA,1.0
1,51.5131,-0.072542,1,1,1,0,4,1,Alie Street,"Royal College of Pathologists, 6, Alie Street, East Smithfield, Whitechapel, London Borough of Tower Hamlets, London, Greater London, England, E1 8GZ, United Kingdom",E1 8GZ,2.0
1,51.513874,-0.096501,1,2,5,1,4,0,New Change,"St Paul's Cathedral Choir School, 2, New Change, Cheap, City of London, Greater London, England, EC4M 9AD, United Kingdom",EC4M 9AD,22.0
0,51.5131,-0.072542,1,1,1,0,0,0,Alie Street,"Royal College of Pathologists, 6, Alie Street, East Smithfield, Whitechapel, London Borough of Tower Hamlets, London, Greater London, England, E1 8GZ, United Kingdom",E1 8GZ,35.0
1,51.514267,-0.079838,1,1,0,0,0,0,Bury Street,"Spirits of the dead, Bury Street, Bishopsgate, City of London, Greater London, England, EC3A 5AW, United Kingdom",EC3A 5AW,23.0
1,51.516212,-0.078849,1,1,0,0,0,0,Devonshire Square,"Enoteca da Luca, Devonshire Square, Bishopsgate, City of London, Greater London, England, EC2M 4AE, United Kingdom",EC2M 4AE,2.0
0,51.51477,-0.101292,1,1,13,3,1,0,Amen Court,"Amen Court, West Smithfield, City of London, Greater London, England, EC4M 7BU, United Kingdom",EC4M 7BU,1.0
1,51.514267,-0.079838,1,1,13,2,4,0,Bury Street,"Spirits of the dead, Bury Street, Bishopsgate, City of London, Greater London, England, EC3A 5AW, United Kingdom",EC3A 5AW,1.0
0,51.503329,-0.091725,1,2,13,2,1,1,Marshalsea Road,"Roman Southwark, Marshalsea Road, Bankside, The Borough, London Borough of Southwark, London, Greater London, England, SE1 1UN, United Kingdom",SE1 1UN,71.0
1,51.519119,-0.056615,1,1,14,2,1,0,Raven Row,"47, Raven Row, Whitechapel, London Borough of Tower Hamlets, London, Greater London, England, E1 2EG, United Kingdom",E1 2EG,27.0
0,51.513712,-0.104276,1,2,14,3,1,0,New Bridge Street,"110, New Bridge Street, Blackfriars, City of London, Greater London, England, EC4V 6JL, United Kingdom",EC4V 6JL,14.0
0,51.517102,-0.088785,1,1,13,0,1,0,Moorgate,"Wintons, Moorgate, Barbican, City of London, Greater London, England, EC2R 6BH, United Kingdom",EC2R 6BH,24.0
1,51.517102,-0.088785,1,1,4,0,1,0,Moorgate,"Wintons, Moorgate, Barbican, City of London, Greater London, England, EC2R 6BH, United Kingdom",EC2R 6BH,1.0
0,51.510725,-0.084844,0,2,11,1,1,0,Eastcheap,"Cheese & Peppers, 11, Eastcheap, Cornhill, City of London, Greater London, England, EC3M 1BN, United Kingdom",EC3M 1BN,15.0
0,51.511794,-0.101906,1,2,13,3,1,0,Puddle Dock,"The Mermaid, Puddle Dock, Blackfriars, City of London, Greater London, England, EC4V 3DB, United Kingdom",EC4V 3DB,101.0
0,51.510836,-0.097176,1,1,12,3,1,0,Trig Lane,"Trig Lane, Vintry, City of London, Greater London, England, EC4V 3DT, United Kingdom",EC4V 3DT,4.0
1,51.513911,-0.102726,1,2,15,3,1,0,Pageantmaster Court,"Pageantmaster Court, Blackfriars, City of London, Greater London, England, EC4M 7JZ, United Kingdom",EC4M 7JZ,2.0
1,51.50882,-0.081091,1,1,14,3,4,0,Lower Thames Street,"Lower Thames Street, Cornhill, City of London, Greater London, England, EC3R 8AG, United Kingdom",EC3R 8AG,54.0
1,51.50882,-0.081091,1,1,15,3,4,0,Lower Thames Street,"Lower Thames Street, Cornhill, City of London, Greater London, England, EC3R 8AG, United Kingdom",EC3R 8AG,1.0
0,51.5131,-0.072542,1,1,13,2,1,0,Alie Street,"Royal College of Pathologists, 6, Alie Street, East Smithfield, Whitechapel, London Borough of Tower Hamlets, London, Greater London, England, E1 8GZ, United Kingdom",E1 8GZ,20.0
1,51.517656,-0.077563,1,1,4,0,4,0,Sandy's Row,"La Tagliata, 11, Sandy's Row, Bishopsgate, City of London, Greater London, England, E1 7HW, United Kingdom",E1 7HW,68.0
1,51.515812,-0.077511,0,1,5,1,4,0,Artizan Street,"Artizan Street, Aldgate, City of London, Greater London, England, E1 7DB, United Kingdom",E1 7DB,3.0
1,51.513874,-0.096501,1,1,5,1,4,0,New Change,"St Paul's Cathedral Choir School, 2, New Change, Cheap, City of London, Greater London, England, EC4M 9AD, United Kingdom",EC4M 9AD,12.0
1,51.516271,-0.092971,1,1,13,1,4,0,Aldermanbury,"Guildhall West Wing, Aldermanbury, Cheap, City of London, Greater London, England, EC2V 7HH, United Kingdom",EC2V 7HH,40.0
1,51.516271,-0.092971,1,1,14,3,4,0,Aldermanbury,"Guildhall West Wing, Aldermanbury, Cheap, City of London, Greater London, England, EC2V 7HH, United Kingdom",EC2V 7HH,1.0
1,51.518692,-0.081512,1,1,14,3,0,0,Great Eastern Walkway,"Platforms 6;7, Great Eastern Walkway, Bishopsgate, City of London, Greater London, England, EC2A 2JN, United Kingdom",EC2A 2JN,4.0
0,51.511794,-0.101906,1,1,13,3,0,0,Puddle Dock,"The Mermaid, Puddle Dock, Blackfriars, City of London, Greater London, England, EC4V 3DB, United Kingdom",EC4V 3DB,57.0
1,51.513079,-0.09407,1,1,15,3,0,0,Watling Street,"The Pavilion End, 23, Watling Street, Cheap, City of London, Greater London, England, EC4M 9BR, United Kingdom",EC4M 9BR,87.0
1,51.513079,-0.09407,1,1,13,0,4,0,Watling Street,"The Pavilion End, 23, Watling Street, Cheap, City of London, Greater London, England, EC4M 9BR, United Kingdom",EC4M 9BR,1.0
1,51.518093,-0.078424,1,4,15,3,5,0,Widegate Street,"25, Widegate Street, Bishopsgate, City of London, Greater London, England, E1 7HP, United Kingdom",E1 7HP,37.0
0,51.517239,-0.106076,1,2,13,3,1,0,Shoe Lane,"The City Temple, Shoe Lane, West Smithfield, City of London, Greater London, England, EC4A 3BL, United Kingdom",EC4A 3BL,33.0
1,51.517296,-0.081902,1,2,13,2,0,0,Liverpool Street,"J. Rogers & Sons, 28, Liverpool Street, Bishopsgate, City of London, Greater London, England, EC2M 7PR, United Kingdom",EC2M 7PR,7.0
0,51.509872,-0.092633,1,2,10,0,1,0,Queen Street Place,"Thames Exchange, 72, Queen Street Place, Vintry, City of London, Greater London, England, EC4R 1AG, United Kingdom",EC4R 1AG,7.0
1,51.509872,-0.092633,1,1,13,0,4,0,Queen Street Place,"Thames Exchange, 72, Queen Street Place, Vintry, City of London, Greater London, England, EC4R 1AG, United Kingdom",EC4R 1AG,66.0
1,51.518692,-0.081512,1,0,15,3,0,0,Great Eastern Walkway,"Platforms 6;7, Great Eastern Walkway, Bishopsgate, City of London, Greater London, England, EC2A 2JN, United Kingdom",EC2A 2JN,11.0
1,51.514924,-0.074925,1,2,13,0,0,0,St. Botolph Street,"Barcelona Tapas, 15, St. Botolph Street, Aldgate, City of London, Greater London, England, EC3A 7DT, United Kingdom",EC3A 7DT,19.0
1,51.513736,-0.095224,1,1,13,0,0,0,Cheapside Passage,"Byron, 17, Cheapside Passage, One New Change, City of London, Greater London, England, EC2V 6AG, United Kingdom",EC2V 6AG,12.0
1,51.513736,-0.095224,1,2,13,0,0,0,Cheapside Passage,"Byron, 17, Cheapside Passage, One New Change, City of London, Greater London, England, EC2V 6AG, United Kingdom",EC2V 6AG,1.0
1,51.513736,-0.095224,0,3,13,3,1,0,Cheapside Passage,"Byron, 17, Cheapside Passage, One New Change, City of London, Greater London, England, EC2V 6AG, United Kingdom",EC2V 6AG,3.0
0,51.513209,-0.0949,1,3,13,3,1,0,Bread Street,"Bread Street, Vintry, City of London, Greater London, England, EC4M 9BP, United Kingdom",EC4M 9BP,23.0
0,51.511794,-0.101906,0,2,5,1,1,0,Puddle Dock,"The Mermaid, Puddle Dock, Blackfriars, City of London, Greater London, England, EC4V 3DB, United Kingdom",EC4V 3DB,2.0
0,51.517687,-0.112111,1,2,1,0,0,0,High Holborn,"Holborn Gate, 326-330, High Holborn, Gray's Inn, Holborn, London Borough of Camden, London, Greater London, England, WC1V 6AZ, United Kingdom",WC1V 6AZ,9.0
