,Type,Date,Latitude,Longitude,Object of search,Outcome linked to object of search
5189,Person search,2021-09-16T08:42:37+00:00,51.512598,-0.084967,Article for use in theft,1
5197,Person search,2021-09-17T09:45:44+00:00,51.530644,-0.120975,Article for use in theft,1
5198,Person and Vehicle search,2021-09-17T09:53:40+00:00,51.509848,-0.104494,Controlled drugs,1
5199,Person search,2021-09-17T10:40:52+00:00,51.514203,-0.094628,Article for use in theft,1
5212,Person search,2021-09-19T10:36:26+00:00,51.509344,-0.080665,Article for use in theft,1
5223,Person search,2021-09-20T06:08:06+00:00,51.513769,-0.076833,Controlled drugs,1
5229,Person search,2021-09-21T05:50:39+00:00,51.516814,-0.08162,Controlled drugs,1
5230,Person search,2021-09-21T05:52:50+00:00,51.516814,-0.08162,Controlled drugs,1
5232,Person search,2021-09-21T06:16:54+00:00,51.513114,-0.086272,Controlled drugs,1
5234,Person search,2021-09-21T07:34:38+00:00,51.514201,-0.064838,Article for use in theft,1
5238,Person search,2021-09-22T00:29:20+00:00,51.510671,-0.084284,Article for use in theft,1
5245,Person search,2021-09-23T08:23:31+00:00,51.518189,-0.082628,Controlled drugs,1
5254,Person search,2021-09-24T02:52:23+00:00,51.525079,-0.089907,Stolen goods,1
5259,Person search,2021-09-24T04:39:05+00:00,51.518262,-0.088203,Article for use in theft,1
5261,Person and Vehicle search,2021-09-24T06:05:53+00:00,51.517032,-0.089451,Controlled drugs,1
5274,Person and Vehicle search,2021-09-25T04:39:56+00:00,51.518494,-0.111962,Controlled drugs,1
5275,Person and Vehicle search,2021-09-25T05:02:04+00:00,51.511224,-0.074115,Controlled drugs,1
5282,Person search,2021-09-28T05:13:06+00:00,51.509848,-0.104494,Controlled drugs,1
5287,Person search,2021-09-29T01:35:54+00:00,51.512027,-0.082527,Article for use in theft,1
5288,Person search,2021-09-29T02:18:18+00:00,51.514501,-0.089716,Controlled drugs,1
5290,Person search,2021-09-29T02:45:52+00:00,51.51144,-0.083993,Article for use in theft,1
5292,Person search,2021-09-29T05:14:24+00:00,51.51445,-0.100974,Controlled drugs,1
5293,Person search,2021-09-29T05:42:54+00:00,51.514158,-0.100179,Controlled drugs,1
5297,Person and Vehicle search,2021-09-30T03:47:30+00:00,51.509757,-0.083386,Controlled drugs,1
5300,Person search,2021-09-30T07:02:51+00:00,51.509757,-0.083386,Controlled drugs,1
5301,Person search,2021-10-01T02:23:35+00:00,51.512598,-0.084967,Stolen goods,1
5304,Person search,2021-10-01T06:41:34+00:00,51.517032,-0.089451,Controlled drugs,1
5305,Person search,2021-10-01T06:41:34+00:00,51.517032,-0.089451,Controlled drugs,1
5306,Person search,2021-10-01T06:53:08+00:00,51.512598,-0.084967,Stolen goods,1
5309,Person search,2021-10-01T09:07:07+00:00,51.517032,-0.089451,Controlled drugs,1
5310,Person search,2021-10-03T02:12:38+00:00,51.516814,-0.08162,Controlled drugs,1
5313,Person search,2021-10-03T04:57:57+00:00,51.518433,-0.078856,Controlled drugs,1
5317,Person search,2021-10-04T03:46:10+00:00,51.516814,-0.08162,Controlled drugs,1
5321,Person search,2021-10-06T01:02:02+00:00,51.509775,-0.085014,Article for use in theft,1
5326,Person search,2021-10-06T08:34:41+00:00,51.50932,-0.084701,Controlled drugs,1
5328,Person and Vehicle search,2021-10-07T01:17:56+00:00,51.516386,-0.108965,Controlled drugs,1
5329,Person search,2021-10-07T02:13:41+00:00,51.513199,-0.087118,Article for use in theft,1
5333,Person search,2021-10-07T05:28:57+00:00,51.513389,-0.080034,Controlled drugs,1
5335,Person search,2021-10-07T07:56:40+00:00,51.517244,-0.080376,Article for use in theft,1
5336,Person search,2021-10-07T08:37:37+00:00,51.509344,-0.080665,Controlled drugs,1
5338,Person search,2021-10-08T01:48:11+00:00,51.512147,-0.092077,Article for use in theft,1
5343,Person and Vehicle search,2021-10-08T11:22:45+00:00,51.520699,-0.097601,Controlled drugs,1
5348,Person search,2021-10-09T06:40:25+00:00,51.517568,-0.112519,Stolen goods,1
5354,Person search,2021-10-11T02:50:28+00:00,51.514203,-0.094628,Stolen goods,1
5355,Person and Vehicle search,2021-10-12T00:27:16+00:00,51.506255,-0.074901,Controlled drugs,1
5358,Person search,2021-10-12T05:04:25+00:00,51.512598,-0.084967,Article for use in theft,1
5365,Person search,2021-10-13T06:18:19+00:00,51.522233,-0.107382,Controlled drugs,1
5367,Person search,2021-10-13T06:44:05+00:00,51.519365,-0.088013,Stolen goods,1
5368,Person search,2021-10-13T10:34:34+00:00,51.513171,-0.077694,Controlled drugs,1
5369,Person and Vehicle search,2021-10-13T10:40:17+00:00,51.515606,-0.094094,Controlled drugs,1
5370,Person and Vehicle search,2021-10-13T11:09:48+00:00,51.514501,-0.089716,Controlled drugs,1
5378,Person and Vehicle search,2021-10-15T01:19:44+00:00,51.520678,-0.080318,Controlled drugs,1
5389,Person search,2021-10-17T11:13:51+00:00,51.517909,-0.109709,Stolen goods,1
5391,Person search,2021-10-18T00:06:06+00:00,51.517912,-0.104909,Offensive weapons,1
5397,Person and Vehicle search,2021-10-19T00:37:44+00:00,51.515739,-0.100632,Evidence of offences under the Act,1
5401,Person search,2021-10-20T03:55:52+00:00,51.516814,-0.08162,Offensive weapons,1
5405,Person search,2021-10-20T07:50:19+00:00,51.512598,-0.084967,Article for use in theft,1
5406,Person search,2021-10-20T08:02:20+00:00,51.512598,-0.084967,Article for use in theft,1
5415,Person search,2021-10-21T09:14:21+00:00,51.511625,-0.081549,Article for use in theft,1
5416,Person and Vehicle search,2021-10-21T10:42:17+00:00,51.511923,-0.086624,Controlled drugs,1
5417,Person search,2021-10-22T05:23:13+00:00,51.51144,-0.083993,Stolen goods,1
5420,Person and Vehicle search,2021-10-23T05:23:13+00:00,51.513333,-0.088727,Controlled drugs,1
5426,Person and Vehicle search,2021-10-24T01:16:19+00:00,51.509757,-0.083386,Controlled drugs,1
5431,Person and Vehicle search,2021-10-25T05:20:00+00:00,51.516347,-0.104887,Controlled drugs,1
5432,Person search,2021-10-25T11:55:27+00:00,51.513051,-0.104001,Stolen goods,1
5435,Person search,2021-10-26T08:13:02+00:00,51.512598,-0.084967,Stolen goods,1
5436,Person search,2021-10-27T02:19:30+00:00,51.518017,-0.075991,Stolen goods,1
5439,Person and Vehicle search,2021-10-27T03:08:39+00:00,51.510671,-0.084284,Controlled drugs,1
5441,Person search,2021-10-27T04:49:56+00:00,51.510671,-0.084284,Controlled drugs,1
5442,Person search,2021-10-28T03:14:27+00:00,51.517534,-0.09596,Controlled drugs,1
5443,Person search,2021-10-28T04:06:28+00:00,51.51494,-0.079162,Controlled drugs,1
5451,Person search,2021-10-29T04:57:21+00:00,51.514157,-0.091258,Controlled drugs,1
5460,Person search,2021-10-31T04:45:47+00:00,51.513132,-0.09071,Offensive weapons,1
5461,Person and Vehicle search,2021-10-31T05:08:50+00:00,51.510873,-0.105561,Controlled drugs,1
5463,Person search,2021-10-31T07:22:22+00:00,51.511749,-0.108018,Controlled drugs,1
5466,Person and Vehicle search,2021-11-01T06:29:10+00:00,51.509757,-0.083386,Controlled drugs,1
5467,Person and Vehicle search,2021-11-01T07:39:48+00:00,51.50932,-0.084701,Controlled drugs,1
5468,Person search,2021-11-01T07:50:51+00:00,51.508066,-0.08778,Offensive weapons,1
5469,Person search,2021-11-01T11:18:51+00:00,51.513171,-0.077694,Controlled drugs,1
5470,Person search,2021-11-02T06:14:39+00:00,51.515037,-0.102794,Article for use in theft,1
5472,Person and Vehicle search,2021-11-03T03:51:15+00:00,51.518864,-0.097562,Stolen goods,1
5473,Person search,2021-11-03T04:11:27+00:00,51.521038,-0.078718,Controlled drugs,1
5474,Person search,2021-11-03T05:22:02+00:00,51.512598,-0.084967,Stolen goods,1
5475,Person search,2021-11-03T06:33:24+00:00,51.511625,-0.081549,Article for use in theft,1
5476,Person and Vehicle search,2021-11-03T06:50:48+00:00,51.521038,-0.078718,Controlled drugs,1
5479,Person search,2021-11-03T07:28:48+00:00,51.516233,-0.077392,Controlled drugs,1
5480,Person search,2021-11-03T08:08:59+00:00,51.511625,-0.081549,Article for use in theft,1
5485,Person search,2021-11-03T12:31:59+00:00,51.513885,-0.102741,Stolen goods,1
5486,Person search,2021-11-04T03:39:02+00:00,51.517032,-0.089451,Offensive weapons,1
5487,Person and Vehicle search,2021-11-04T05:20:52+00:00,51.513389,-0.080034,Controlled drugs,1
5489,Person and Vehicle search,2021-11-04T06:38:53+00:00,51.513389,-0.080034,Controlled drugs,1
5492,Person and Vehicle search,2021-11-05T01:57:51+00:00,51.522233,-0.107382,Controlled drugs,1
5493,Person search,2021-11-05T03:47:39+00:00,51.512598,-0.084967,Article for use in theft,1
5497,Person and Vehicle search,2021-11-05T09:47:46+00:00,51.514151,-0.074958,Controlled drugs,1
5502,Person search,2021-11-06T07:10:33+00:00,51.512598,-0.084967,Controlled drugs,1
5517,Person search,2021-11-08T06:25:29+00:00,51.516814,-0.08162,Controlled drugs,1
5521,Person search,2021-11-09T07:23:20+00:00,51.512856,-0.073254,Stolen goods,1
5529,Person and Vehicle search,2021-11-10T06:07:16+00:00,51.509547,-0.076031,Controlled drugs,1
5531,Person and Vehicle search,2021-11-10T10:19:26+00:00,51.518262,-0.088203,Controlled drugs,1
5534,Person search,2021-11-11T06:54:18+00:00,51.517431,-0.082458,Article for use in theft,1
5535,Person search,2021-11-11T07:31:34+00:00,51.517431,-0.082458,Article for use in theft,1
5539,Person and Vehicle search,2021-11-11T10:38:03+00:00,51.519896,-0.087486,Article for use in theft,1
5541,Person search,2021-11-12T01:00:43+00:00,51.519783,-0.086655,Article for use in theft,1
5545,Person and Vehicle search,2021-11-12T05:07:46+00:00,51.516814,-0.08162,Controlled drugs,1
5546,Person search,2021-11-12T05:42:16+00:00,51.50932,-0.084701,Controlled drugs,1
5548,Person search,2021-11-12T05:56:00+00:00,51.513865,-0.092625,Controlled drugs,1
5551,Person search,2021-11-12T09:35:22+00:00,51.515142,-0.097645,Offensive weapons,1
5552,Person search,2021-11-12T12:36:58+00:00,51.517032,-0.089451,Controlled drugs,1
5559,Person and Vehicle search,2021-11-13T09:24:02+00:00,51.51532,-0.069431,Controlled drugs,1
5573,Person search,2021-11-14T06:21:22+00:00,51.512147,-0.092077,Offensive weapons,1
5601,Person search,2021-11-18T06:54:18+00:00,51.513627,-0.076435,Stolen goods,1
5605,Person search,2021-11-18T10:10:37+00:00,51.512856,-0.073254,Controlled drugs,1
5615,Person search,2021-11-19T03:10:31+00:00,51.514457,-0.073849,Article for use in theft,1
5616,Person search,2021-11-19T03:25:34+00:00,51.519807,-0.09144,Controlled drugs,1
5621,Person search,2021-11-19T06:32:05+00:00,51.512598,-0.084967,Article for use in theft,1
5622,Person search,2021-11-19T06:41:22+00:00,51.514203,-0.094628,Stolen goods,1
5626,Person search,2021-11-20T03:37:32+00:00,51.518226,-0.111497,Article for use in theft,1
5630,Person and Vehicle search,2021-11-20T10:47:43+00:00,51.512598,-0.084967,Controlled drugs,1
5633,Person search,2021-11-21T03:41:39+00:00,51.517534,-0.09596,Controlled drugs,1
5637,Person and Vehicle search,2021-11-22T01:31:19+00:00,51.518864,-0.097562,Controlled drugs,1
5638,Person search,2021-11-22T01:44:43+00:00,51.512598,-0.084967,Article for use in theft,1
5639,Person search,2021-11-22T02:17:01+00:00,51.512598,-0.084967,Stolen goods,1
5640,Person search,2021-11-22T02:26:17+00:00,51.512598,-0.084967,Article for use in theft,1
5641,Person search,2021-11-22T02:46:47+00:00,51.50993,-0.068161,Controlled drugs,1
5649,Person search,2021-11-23T05:44:15+00:00,51.518189,-0.082628,Article for use in theft,1
5656,Person search,2021-11-24T05:15:31+00:00,51.514203,-0.094628,Stolen goods,1
5658,Person search,2021-11-24T06:15:16+00:00,51.514203,-0.094628,Article for use in theft,1
5670,Person search,2021-11-26T06:32:54+00:00,51.516814,-0.08162,Controlled drugs,1
5675,Person search,2021-11-26T10:49:11+00:00,51.508066,-0.08778,Article for use in theft,1
5676,Person search,2021-11-27T01:25:50+00:00,51.516814,-0.08162,Controlled drugs,1
5681,Person search,2021-11-27T06:11:24+00:00,51.516814,-0.08162,Controlled drugs,1
5685,Person search,2021-11-27T10:54:20+00:00,51.51768,-0.078484,Controlled drugs,1
5687,Person search,2021-11-28T06:32:37+00:00,51.516814,-0.08162,Controlled drugs,1
5689,Person search,2021-11-28T12:48:49+00:00,51.511794,-0.088042,Controlled drugs,1
5690,Person search,2021-11-29T03:31:06+00:00,51.518511,-0.08531,Controlled drugs,1
5693,Person and Vehicle search,2021-11-29T05:10:28+00:00,51.514151,-0.074958,Controlled drugs,1
5697,Person search,2021-11-30T01:36:42+00:00,51.516814,-0.08162,Controlled drugs,1
5704,Person search,2021-12-01T03:10:12+00:00,51.506255,-0.074901,Controlled drugs,1
5705,Person search,2021-12-01T06:17:51+00:00,51.512598,-0.084967,Article for use in theft,1
5707,Person and Vehicle search,2021-12-01T11:36:49+00:00,51.517431,-0.082458,Controlled drugs,1
5709,Person search,2021-12-02T01:56:01+00:00,51.513114,-0.086272,Controlled drugs,1
5710,Person search,2021-12-02T05:10:02+00:00,51.514151,-0.074958,Controlled drugs,1
5711,Person search,2021-12-02T06:25:26+00:00,51.515728,-0.078393,Controlled drugs,1
5713,Person search,2021-12-02T07:46:43+00:00,51.52051,-0.08158,Controlled drugs,1
5714,Person and Vehicle search,2021-12-02T08:51:00+00:00,51.525445,-0.087528,Controlled drugs,1
5719,Person search,2021-12-03T09:53:05+00:00,51.513885,-0.102741,Article for use in theft,1
5720,Person search,2021-12-03T10:40:17+00:00,51.512598,-0.084967,Controlled drugs,1
5723,Person search,2021-12-04T03:06:12+00:00,51.511749,-0.108018,Controlled drugs,1
5725,Person search,2021-12-04T04:58:12+00:00,51.516386,-0.108965,Controlled drugs,1
5730,Person search,2021-12-05T10:01:31+00:00,51.517032,-0.089451,Controlled drugs,1
5733,Person search,2021-12-06T07:30:36+00:00,51.512598,-0.084967,Stolen goods,1
5734,Person and Vehicle search,2021-12-07T03:12:57+00:00,51.511495,-0.089582,Controlled drugs,1
5735,Person and Vehicle search,2021-12-07T03:31:45+00:00,51.511118,-0.090203,Controlled drugs,1
5737,Person and Vehicle search,2021-12-08T12:55:33+00:00,51.51265,-0.101452,Evidence of offences under the Act,1
5741,Person search,2021-12-09T07:52:09+00:00,51.513435,-0.075146,Controlled drugs,1
5744,Person and Vehicle search,2021-12-09T09:25:59+00:00,51.51322,-0.095015,Controlled drugs,1
5745,Person search,2021-12-09T11:05:55+00:00,51.516814,-0.08162,Stolen goods,1
5750,Person and Vehicle search,2021-12-10T02:06:58+00:00,51.51265,-0.101452,Controlled drugs,1
5754,Person search,2021-12-10T07:03:31+00:00,51.51144,-0.083993,Article for use in theft,1
5755,Person search,2021-12-10T07:59:26+00:00,51.51144,-0.083993,Article for use in theft,1
5757,Person search,2021-12-10T10:08:38+00:00,51.51144,-0.083993,Article for use in theft,1
5761,Person and Vehicle search,2021-12-11T05:09:56+00:00,51.509313,-0.07385,Controlled drugs,1
5766,Person and Vehicle search,2021-12-12T04:23:40+00:00,51.51265,-0.101452,Controlled drugs,1
5767,Person search,2021-12-12T05:02:25+00:00,51.512598,-0.084967,Article for use in theft,1
5774,Person search,2021-12-13T03:17:03+00:00,51.513928,-0.108231,Offensive weapons,1
5775,Person search,2021-12-13T04:33:11+00:00,51.515033,-0.07825,Controlled drugs,1
5776,Person search,2021-12-13T10:28:49+00:00,51.516814,-0.08162,Stolen goods,1
5779,Person and Vehicle search,2021-12-14T08:09:53+00:00,51.51265,-0.101452,Controlled drugs,1
5780,Person and Vehicle search,2021-12-14T08:33:49+00:00,51.513171,-0.077694,Controlled drugs,1
5790,Person and Vehicle search,2021-12-16T02:10:39+00:00,51.509848,-0.104494,Controlled drugs,1
5791,Person and Vehicle search,2021-12-16T02:24:57+00:00,51.509848,-0.104494,Controlled drugs,1
5792,Person and Vehicle search,2021-12-16T02:49:02+00:00,51.513129,-0.094933,Controlled drugs,1
5794,Person search,2021-12-16T05:36:43+00:00,51.513129,-0.094933,Controlled drugs,1
5795,Person search,2021-12-16T05:42:40+00:00,51.513129,-0.094933,Controlled drugs,1
5798,Person search,2021-12-16T10:43:20+00:00,51.517431,-0.082458,Stolen goods,1
5799,Person search,2021-12-16T10:43:54+00:00,51.517431,-0.082458,Article for use in theft,1
5800,Person and Vehicle search,2021-12-16T10:53:07+00:00,51.516233,-0.077392,Controlled drugs,1
5802,Person search,2021-12-16T11:17:54+00:00,51.517431,-0.082458,Stolen goods,1
5824,Person search,2021-12-21T04:45:54+00:00,51.512598,-0.084967,Article for use in theft,1
5832,Person search,2021-12-22T01:46:05+00:00,51.509848,-0.104494,Controlled drugs,1
5835,Person and Vehicle search,2021-12-23T04:39:32+00:00,51.506338,-0.088227,Offensive weapons,1
5836,Person and Vehicle search,2021-12-23T04:39:56+00:00,51.506338,-0.088227,Offensive weapons,1
5837,Person and Vehicle search,2021-12-23T06:00:30+00:00,51.513114,-0.086272,Controlled drugs,1
5846,Person and Vehicle search,2021-12-24T05:25:32+00:00,51.509848,-0.104494,Controlled drugs,1
5851,Person search,2021-12-26T04:30:05+00:00,51.522615,-0.077253,Article for use in theft,1
5854,Person and Vehicle search,2021-12-27T08:46:38+00:00,51.508066,-0.08778,Controlled drugs,1
5865,Person search,2021-12-29T07:48:34+00:00,51.516814,-0.08162,Article for use in theft,1
5867,Person and Vehicle search,2021-12-29T12:57:23+00:00,51.512856,-0.073254,Controlled drugs,1
5868,Person search,2021-12-30T02:41:14+00:00,51.514151,-0.074958,Stolen goods,1
5869,Person search,2021-12-30T03:25:10+00:00,51.510671,-0.084284,Article for use in theft,1
5879,Person search,2021-12-31T03:52:17+00:00,51.513447,-0.093493,Controlled drugs,1
5885,Person search,2021-12-31T06:26:14+00:00,51.516814,-0.08162,Stolen goods,1
5902,Person and Vehicle search,2022-01-02T04:30:40+00:00,51.51265,-0.101452,Controlled drugs,1
5903,Person and Vehicle search,2022-01-02T04:36:52+00:00,51.517032,-0.089451,Controlled drugs,1
5912,Person search,2022-01-04T02:21:57+00:00,51.506255,-0.074901,Controlled drugs,1
5920,Person and Vehicle search,2022-01-05T02:52:01+00:00,51.51104,-0.113726,Controlled drugs,1
5922,Person search,2022-01-05T05:10:16+00:00,51.513394,-0.084199,Article for use in theft,1
5924,Person and Vehicle search,2022-01-05T08:03:44+00:00,51.506255,-0.074901,Controlled drugs,1
5929,Person search,2022-01-06T06:36:14+00:00,51.512598,-0.084967,Article for use in theft,1
5932,Person search,2022-01-06T08:44:44+00:00,51.516814,-0.08162,Controlled drugs,1
5934,Person search,2022-01-07T04:24:14+00:00,51.513389,-0.080034,Controlled drugs,1
5953,Person search,2022-01-10T05:05:22+00:00,51.525568,-0.032468,Controlled drugs,1
5955,Person search,2022-01-10T12:37:39+00:00,51.518864,-0.097562,Article for use in theft,1
5962,Person and Vehicle search,2022-01-11T07:34:11+00:00,51.509848,-0.104494,Controlled drugs,1
5965,Person search,2022-01-11T08:57:01+00:00,51.516814,-0.08162,Stolen goods,1
5979,Person search,2022-01-13T04:21:58+00:00,51.518189,-0.082628,Article for use in theft,1
5984,Person search,2022-01-13T06:35:55+00:00,51.512598,-0.084967,Article for use in theft,1
5991,Person and Vehicle search,2022-01-14T04:44:13+00:00,51.509848,-0.104494,Controlled drugs,1
5993,Person search,2022-01-14T06:29:00+00:00,51.513447,-0.093493,Stolen goods,1
5995,Person search,2022-01-14T08:42:14+00:00,51.517431,-0.082458,Article for use in theft,1
